match_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,League_1.0,League_1729.0
1625,1980017.0,2.0,-7.0,5.0,2.0,0.0,1.0,1,0
1626,1980018.0,0.0,7.0,4.0,5.0,0.0,0.0,1,0
1627,1980019.0,-2.0,1.0,3.0,4.0,0.0,3.0,1,0
1628,1980020.0,-6.0,0.0,2.0,3.0,1.0,2.0,1,0
1629,1980021.0,1.0,3.0,3.0,3.0,2.0,1.0,1,0
1630,1980022.0,-7.0,-7.0,3.0,3.0,1.0,1.0,1,0
1632,1980024.0,7.0,-3.0,5.0,3.0,2.0,0.0,1,0
1633,1980025.0,10.0,-7.0,6.0,2.0,2.0,0.0,1,0
1634,1980026.0,3.0,-4.0,4.0,2.0,3.0,0.0,1,0
1635,1980027.0,1.0,11.0,3.0,8.0,0.0,2.0,1,0
1636,1980028.0,2.0,-7.0,5.0,3.0,0.0,2.0,1,0
1638,1980030.0,-5.0,2.0,3.0,5.0,1.0,0.0,1,0
1639,1980031.0,-7.0,-2.0,2.0,3.0,0.0,2.0,1,0
1640,1980032.0,10.0,-3.0,8.0,4.0,3.0,0.0,1,0
1641,1980033.0,-1.0,0.0,4.0,4.0,3.0,0.0,1,0
1642,1980034.0,0.0,14.0,3.0,7.0,0.0,2.0,1,0
1643,1980035.0,-3.0,2.0,3.0,4.0,1.0,1.0,1,0
1645,1980037.0,0.0,9.0,3.0,5.0,1.0,0.0,1,0
1646,1980038.0,-8.0,-10.0,2.0,2.0,1.0,1.0,1,0
1647,1980039.0,-9.0,8.0,2.0,5.0,0.0,3.0,1,0
1648,1980040.0,8.0,2.0,5.0,5.0,0.0,3.0,1,0
1649,1980041.0,6.0,-1.0,6.0,2.0,1.0,0.0,1,0
1650,1980042.0,10.0,13.0,5.0,8.0,0.0,2.0,1,0
1651,1980043.0,2.0,-5.0,4.0,3.0,0.0,3.0,1,0
1652,1980044.0,-2.0,-9.0,4.0,2.0,2.0,0.0,1,0
1653,1980045.0,-6.0,2.0,3.0,3.0,0.0,1.0,1,0
1654,1980046.0,-4.0,-10.0,4.0,1.0,0.0,2.0,1,0
1655,1980047.0,-12.0,-3.0,2.0,3.0,1.0,1.0,1,0
1656,1980048.0,11.0,-12.0,7.0,2.0,1.0,1.0,1,0
1657,1980049.0,1.0,11.0,4.0,6.0,2.0,1.0,1,0
1658,1980050.0,7.0,-5.0,6.0,3.0,1.0,0.0,1,0
1659,1980051.0,0.0,-2.0,3.0,4.0,0.0,2.0,1,0
1660,1980052.0,-9.0,8.0,1.0,5.0,1.0,2.0,1,0
1661,1980053.0,-5.0,-3.0,1.0,4.0,3.0,0.0,1,0
1662,1980054.0,-5.0,-2.0,3.0,4.0,1.0,1.0,1,0
1663,1980055.0,-6.0,3.0,3.0,4.0,0.0,2.0,1,0
1664,1979848.0,-7.0,3.0,1.0,5.0,2.0,1.0,1,0
1665,1979849.0,12.0,-1.0,5.0,3.0,1.0,2.0,1,0
1666,1979850.0,-9.0,-14.0,3.0,2.0,0.0,1.0,1,0
1667,1979851.0,-7.0,0.0,3.0,5.0,0.0,0.0,1,0
1668,1979852.0,-3.0,-12.0,3.0,1.0,1.0,0.0,1,0
1669,1979853.0,6.0,11.0,6.0,7.0,1.0,1.0,1,0
1670,1979854.0,6.0,7.0,5.0,5.0,0.0,2.0,1,0
1671,1979855.0,5.0,-5.0,6.0,2.0,3.0,0.0,1,0
1672,1980056.0,7.0,-2.0,5.0,4.0,2.0,0.0,1,0
1673,1980057.0,10.0,1.0,6.0,4.0,0.0,1.0,1,0
1674,1980058.0,2.0,2.0,3.0,5.0,1.0,2.0,1,0
1675,1980059.0,-4.0,-10.0,3.0,1.0,0.0,0.0,1,0
1676,1980060.0,-2.0,7.0,4.0,6.0,1.0,0.0,1,0
1677,1980061.0,-4.0,16.0,3.0,8.0,1.0,2.0,1,0
1678,1980062.0,-4.0,-6.0,4.0,3.0,0.0,1.0,1,0
1679,1980063.0,-16.0,-4.0,1.0,2.0,0.0,1.0,1,0
1680,1979856.0,7.0,6.0,5.0,4.0,1.0,1.0,1,0
1681,1979857.0,-13.0,6.0,1.0,7.0,1.0,0.0,1,0
1682,1979858.0,-2.0,-1.0,2.0,4.0,2.0,1.0,1,0
1683,1979859.0,-4.0,-5.0,2.0,1.0,1.0,2.0,1,0
1684,1979860.0,1.0,-10.0,4.0,3.0,2.0,1.0,1,0
1685,1979861.0,2.0,8.0,5.0,6.0,0.0,2.0,1,0
1686,1979862.0,9.0,-6.0,6.0,3.0,2.0,0.0,1,0
1687,1979863.0,-15.0,6.0,2.0,5.0,2.0,0.0,1,0
1688,1979864.0,6.0,0.0,6.0,3.0,3.0,0.0,1,0
1689,1979865.0,4.0,4.0,6.0,6.0,0.0,2.0,1,0
1690,1979866.0,-2.0,-9.0,4.0,3.0,0.0,2.0,1,0
1691,1979867.0,-6.0,5.0,1.0,5.0,0.0,2.0,1,0
1692,1979868.0,5.0,10.0,4.0,7.0,2.0,1.0,1,0
1693,1979869.0,3.0,-12.0,4.0,2.0,1.0,1.0,1,0
1694,1979870.0,-3.0,-12.0,3.0,1.0,0.0,1.0,1,0
1695,1979871.0,-4.0,3.0,3.0,5.0,0.0,2.0,1,0
1696,1980065.0,1.0,2.0,4.0,5.0,3.0,0.0,1,0
1697,1980066.0,1.0,3.0,5.0,4.0,1.0,1.0,1,0
1698,1980067.0,6.0,-1.0,6.0,5.0,1.0,1.0,1,0
1699,1980068.0,-8.0,4.0,3.0,4.0,0.0,1.0,1,0
1700,1980069.0,-2.0,-2.0,2.0,3.0,1.0,0.0,1,0
1701,1980070.0,-10.0,3.0,1.0,3.0,0.0,1.0,1,0
1702,1980071.0,6.0,-3.0,7.0,2.0,1.0,1.0,1,0
1703,1980072.0,-8.0,5.0,2.0,6.0,0.0,2.0,1,0
1704,1979872.0,8.0,2.0,7.0,5.0,2.0,0.0,1,0
1705,1979873.0,-4.0,-3.0,5.0,2.0,1.0,2.0,1,0
1706,1979874.0,-1.0,-10.0,5.0,2.0,2.0,0.0,1,0
1707,1979875.0,-1.0,6.0,3.0,6.0,2.0,1.0,1,0
1708,1979876.0,-9.0,9.0,1.0,5.0,0.0,1.0,1,0
1710,1979878.0,-2.0,3.0,3.0,6.0,1.0,2.0,1,0
1711,1979879.0,4.0,1.0,4.0,4.0,0.0,1.0,1,0
1712,1979880.0,8.0,-5.0,5.0,3.0,3.0,0.0,1,0
1713,1979881.0,5.0,-6.0,5.0,4.0,1.0,1.0,1,0
1714,1979882.0,1.0,-1.0,4.0,5.0,1.0,2.0,1,0
1715,1979883.0,9.0,5.0,7.0,4.0,1.0,1.0,1,0
1716,1979884.0,-3.0,-7.0,2.0,2.0,1.0,0.0,1,0
1717,1979885.0,-1.0,7.0,3.0,6.0,1.0,2.0,1,0
1719,1979887.0,-4.0,4.0,2.0,4.0,3.0,0.0,1,0
1720,1979888.0,5.0,7.0,5.0,5.0,2.0,0.0,1,0
1722,1979890.0,-4.0,-2.0,4.0,2.0,0.0,1.0,1,0
1723,1979891.0,-1.0,-10.0,3.0,1.0,1.0,1.0,1,0
1724,1979892.0,-5.0,13.0,3.0,8.0,0.0,1.0,1,0
1725,1979893.0,-3.0,13.0,2.0,6.0,1.0,1.0,1,0
1726,1979894.0,-2.0,4.0,3.0,5.0,0.0,2.0,1,0
1727,1979895.0,-8.0,7.0,3.0,5.0,0.0,3.0,1,0
1728,489042.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1729,489043.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1730,489044.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1731,489045.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1733,489047.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1734,489048.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1735,489049.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1736,489050.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1737,489051.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1738,489132.0,8.0,1.0,4.0,4.0,0.0,0.0,0,1
1739,489133.0,12.0,-5.0,6.0,1.0,0.0,0.0,0,1
1740,489134.0,-7.0,5.0,3.0,2.0,0.0,0.0,0,1
1741,489135.0,-4.0,-6.0,2.0,2.0,0.0,0.0,0,1
1742,489136.0,3.0,15.0,6.0,6.0,0.0,0.0,0,1
1744,489138.0,8.0,-4.0,7.0,4.0,0.0,0.0,0,1
1746,489140.0,-5.0,-7.0,1.0,3.0,0.0,0.0,0,1
1747,489141.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0,1
1748,489142.0,10.0,0.0,5.0,6.0,0.0,0.0,0,1
1749,489143.0,-5.0,9.0,1.0,8.0,0.0,0.0,0,1
1750,489144.0,-5.0,0.0,3.0,3.0,0.0,0.0,0,1
1751,489145.0,-5.0,-1.0,4.0,4.0,0.0,0.0,0,1
1752,489146.0,-4.0,4.0,2.0,4.0,0.0,0.0,0,1
1753,489147.0,-5.0,3.0,2.0,2.0,0.0,0.0,0,1
1754,489148.0,-8.0,-7.0,3.0,2.0,0.0,0.0,0,1
1755,489149.0,-5.0,-4.0,4.0,2.0,0.0,0.0,0,1
1756,489150.0,-8.0,12.0,2.0,6.0,0.0,0.0,0,1
1757,489151.0,18.0,1.0,7.0,2.0,0.0,0.0,0,1
1758,489152.0,11.0,11.0,6.0,6.0,0.0,0.0,0,1
1759,489153.0,7.0,-7.0,7.0,3.0,0.0,0.0,0,1
1760,489154.0,-4.0,-2.0,2.0,4.0,0.0,0.0,0,1
1761,489155.0,-1.0,-3.0,4.0,4.0,0.0,0.0,0,1
1762,489156.0,2.0,-5.0,4.0,4.0,0.0,0.0,0,1
1763,489157.0,1.0,-3.0,2.0,2.0,0.0,0.0,0,1
1765,489159.0,-1.0,-2.0,3.0,3.0,0.0,0.0,0,1
1766,489160.0,-2.0,-3.0,5.0,3.0,0.0,0.0,0,1
1767,489161.0,-2.0,-7.0,3.0,3.0,0.0,0.0,0,1
1768,489162.0,10.0,-5.0,6.0,3.0,0.0,0.0,0,1
1769,489163.0,11.0,1.0,6.0,4.0,0.0,0.0,0,1
1770,489164.0,-4.0,0.0,3.0,5.0,0.0,0.0,0,1
1771,489165.0,-2.0,-5.0,4.0,4.0,0.0,0.0,0,1
1772,489166.0,-3.0,-1.0,3.0,3.0,0.0,0.0,0,1
1773,489167.0,-7.0,-5.0,2.0,2.0,0.0,0.0,0,1
1774,489168.0,0.0,-1.0,4.0,3.0,0.0,0.0,0,1
1775,489169.0,-4.0,9.0,3.0,7.0,0.0,0.0,0,1
1776,489170.0,-9.0,19.0,3.0,7.0,0.0,0.0,0,1
1777,489171.0,-3.0,0.0,5.0,2.0,0.0,0.0,0,1
1778,489172.0,11.0,2.0,8.0,5.0,0.0,0.0,0,1
1779,489173.0,-4.0,-7.0,3.0,2.0,0.0,0.0,0,1
1780,489174.0,-2.0,-8.0,3.0,2.0,0.0,0.0,0,1
1781,489175.0,4.0,14.0,5.0,6.0,0.0,0.0,0,1
1782,489176.0,-4.0,-5.0,4.0,3.0,0.0,0.0,0,1
1783,489177.0,0.0,10.0,2.0,6.0,0.0,0.0,0,1
1784,489178.0,-3.0,2.0,4.0,5.0,0.0,0.0,0,1
1785,489179.0,-11.0,-12.0,2.0,3.0,0.0,0.0,0,1
1786,489180.0,-6.0,1.0,2.0,4.0,0.0,0.0,0,1
1787,489181.0,21.0,-3.0,7.0,3.0,0.0,0.0,0,1
1788,489182.0,10.0,-5.0,7.0,3.0,0.0,0.0,0,1
1789,489183.0,-5.0,-3.0,3.0,4.0,0.0,0.0,0,1
1790,489184.0,0.0,-1.0,4.0,3.0,0.0,0.0,0,1
1791,489185.0,4.0,1.0,5.0,4.0,0.0,0.0,0,1
1792,489186.0,-7.0,-4.0,3.0,2.0,0.0,0.0,0,1
1793,489187.0,5.0,15.0,3.0,6.0,0.0,0.0,0,1
1794,489188.0,-4.0,-9.0,3.0,2.0,0.0,0.0,0,1
1795,489189.0,-9.0,1.0,3.0,4.0,0.0,0.0,0,1
1796,489190.0,-5.0,-14.0,3.0,2.0,0.0,0.0,0,1
1797,489191.0,21.0,4.0,7.0,5.0,0.0,0.0,0,1
1799,489193.0,1.0,-4.0,5.0,4.0,0.0,0.0,0,1
1800,489194.0,-7.0,-1.0,2.0,4.0,0.0,0.0,0,1
1801,489195.0,0.0,3.0,4.0,4.0,0.0,0.0,0,1
1802,489196.0,-1.0,-8.0,2.0,3.0,0.0,0.0,0,1
1803,489197.0,-10.0,10.0,2.0,7.0,0.0,0.0,0,1
1804,489198.0,0.0,-2.0,3.0,2.0,0.0,0.0,0,1
1805,489199.0,1.0,18.0,5.0,6.0,0.0,0.0,0,1
1806,489200.0,-14.0,3.0,2.0,4.0,0.0,0.0,0,1
1807,489201.0,1.0,-6.0,4.0,3.0,0.0,0.0,0,1
1808,489202.0,10.0,1.0,7.0,4.0,0.0,0.0,0,1
1809,489203.0,-8.0,-15.0,3.0,1.0,0.0,0.0,0,1
1810,489204.0,3.0,16.0,5.0,7.0,0.0,0.0,0,1
1811,489205.0,3.0,1.0,4.0,5.0,0.0,0.0,0,1
1812,489206.0,-5.0,0.0,3.0,5.0,0.0,0.0,0,1
1813,489207.0,-1.0,1.0,2.0,4.0,0.0,0.0,0,1
1814,489208.0,1.0,0.0,3.0,2.0,0.0,0.0,0,1
1815,489209.0,-8.0,1.0,3.0,3.0,0.0,0.0,0,1
1816,489210.0,-6.0,-13.0,3.0,1.0,0.0,0.0,0,1
1817,489211.0,20.0,-10.0,7.0,1.0,0.0,0.0,0,1
1818,489212.0,13.0,8.0,7.0,7.0,0.0,0.0,0,1
1819,489213.0,1.0,9.0,5.0,6.0,0.0,0.0,0,1
1820,489214.0,-8.0,4.0,1.0,4.0,0.0,0.0,0,1
1821,489215.0,2.0,18.0,5.0,6.0,0.0,0.0,0,1
1822,489216.0,5.0,4.0,3.0,5.0,0.0,0.0,0,1
1823,489217.0,-16.0,-6.0,1.0,3.0,0.0,0.0,0,1
1824,489218.0,2.0,-4.0,3.0,3.0,0.0,0.0,0,1
1825,489219.0,1.0,-3.0,5.0,2.0,0.0,0.0,0,1
1826,489220.0,-20.0,-1.0,0.0,2.0,0.0,0.0,0,1
1827,489221.0,0.0,-3.0,3.0,4.0,0.0,0.0,0,1
1828,489222.0,8.0,0.0,5.0,5.0,1.0,0.0,0,1
1829,489224.0,-1.0,-10.0,4.0,2.0,1.0,0.0,0,1
1830,489225.0,4.0,6.0,5.0,4.0,0.0,1.0,0,1
1831,489226.0,7.0,-1.0,5.0,4.0,1.0,0.0,0,1
1832,489227.0,-8.0,4.0,2.0,5.0,0.0,0.0,0,1
1833,489228.0,-2.0,-4.0,2.0,2.0,0.0,0.0,0,1
1834,489229.0,-4.0,-8.0,2.0,1.0,0.0,0.0,0,1
1835,489230.0,-8.0,14.0,3.0,6.0,0.0,1.0,0,1
1836,489231.0,-2.0,6.0,4.0,4.0,0.0,0.0,0,1
1837,489232.0,16.0,-15.0,5.0,1.0,1.0,0.0,0,1
1838,489052.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1
1839,489053.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,1
1840,489054.0,0.0,2.0,0.0,1.0,0.0,0.0,0,1
1842,489056.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1
1843,489057.0,-1.0,1.0,0.0,1.0,0.0,0.0,0,1
1844,489058.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,1
1845,489059.0,-4.0,0.0,0.0,0.0,0.0,0.0,0,1
1846,489060.0,-2.0,0.0,0.0,0.0,0.0,0.0,0,1
1847,489061.0,-1.0,4.0,0.0,1.0,0.0,0.0,0,1
1848,489233.0,13.0,-4.0,6.0,2.0,0.0,0.0,0,1
1849,489234.0,-3.0,-7.0,3.0,2.0,0.0,0.0,0,1
1850,489235.0,-3.0,-10.0,2.0,2.0,0.0,0.0,0,1
1851,489236.0,5.0,-1.0,6.0,4.0,0.0,0.0,0,1
1852,489237.0,5.0,10.0,4.0,5.0,0.0,0.0,0,1
1853,489238.0,-6.0,-1.0,2.0,2.0,0.0,0.0,0,1
1854,489239.0,6.0,13.0,4.0,5.0,0.0,0.0,0,1
1855,489240.0,-1.0,0.0,5.0,5.0,0.0,0.0,0,1
1856,489241.0,-14.0,2.0,1.0,4.0,0.0,0.0,0,1
1857,489242.0,-11.0,7.0,1.0,5.0,0.0,0.0,0,1
1858,489243.0,10.0,14.0,6.0,5.0,0.0,0.0,0,1
1859,489244.0,-2.0,-1.0,4.0,5.0,1.0,0.0,0,1
1860,489245.0,4.0,-11.0,5.0,2.0,1.0,0.0,0,1
1861,489246.0,7.0,-9.0,6.0,1.0,0.0,0.0,0,1
1862,489247.0,-7.0,-6.0,1.0,3.0,0.0,1.0,0,1
1863,489248.0,0.0,0.0,3.0,3.0,0.0,1.0,0,1
1864,489249.0,-2.0,4.0,2.0,3.0,0.0,1.0,0,1
1865,489250.0,-11.0,3.0,1.0,4.0,0.0,1.0,0,1
1866,489251.0,-8.0,13.0,2.0,5.0,0.0,0.0,0,1
1867,489252.0,5.0,0.0,6.0,4.0,0.0,0.0,0,1
1868,489253.0,14.0,8.0,5.0,6.0,1.0,0.0,0,1
1869,489254.0,-5.0,7.0,3.0,6.0,0.0,1.0,0,1
1870,489255.0,-2.0,-7.0,3.0,2.0,0.0,1.0,0,1
1871,489256.0,0.0,4.0,3.0,3.0,1.0,0.0,0,1
1872,489257.0,1.0,6.0,2.0,6.0,0.0,1.0,0,1
1873,489258.0,-7.0,-2.0,1.0,2.0,0.0,0.0,0,1
1874,489259.0,-4.0,12.0,4.0,7.0,0.0,1.0,0,1
1875,489260.0,-12.0,-7.0,2.0,1.0,1.0,0.0,0,1
1876,489261.0,-10.0,0.0,1.0,5.0,1.0,0.0,0,1
1877,489262.0,8.0,-9.0,4.0,1.0,1.0,0.0,0,1
1878,489263.0,-1.0,3.0,3.0,3.0,0.0,0.0,0,1
1879,489264.0,-3.0,-10.0,2.0,1.0,0.0,1.0,0,1
1880,489265.0,4.0,-11.0,4.0,1.0,0.0,1.0,0,1
1881,489266.0,-6.0,12.0,3.0,7.0,0.0,1.0,0,1
1882,489267.0,-6.0,9.0,2.0,7.0,0.0,0.0,0,1
1883,489268.0,5.0,11.0,6.0,4.0,0.0,1.0,0,1
1884,489269.0,6.0,1.0,5.0,5.0,0.0,1.0,0,1
1885,489270.0,4.0,-4.0,3.0,2.0,0.0,0.0,0,1
1886,489271.0,-2.0,-6.0,2.0,3.0,0.0,0.0,0,1
1887,489272.0,4.0,-11.0,4.0,0.0,1.0,0.0,0,1
1888,489273.0,18.0,6.0,8.0,5.0,0.0,0.0,0,1
1889,489274.0,3.0,6.0,5.0,5.0,1.0,0.0,0,1
1890,489275.0,9.0,3.0,3.0,4.0,1.0,0.0,0,1
1891,489276.0,8.0,5.0,7.0,6.0,1.0,0.0,0,1
1892,489277.0,-13.0,-2.0,0.0,2.0,0.0,0.0,0,1
1893,489278.0,-5.0,1.0,2.0,4.0,0.0,0.0,0,1
1894,489279.0,1.0,-8.0,2.0,1.0,0.0,0.0,0,1
1895,489280.0,-4.0,0.0,3.0,3.0,0.0,1.0,0,1
1896,489281.0,-13.0,-8.0,1.0,3.0,1.0,0.0,0,1
1897,489282.0,-7.0,6.0,1.0,4.0,0.0,1.0,0,1
1898,489283.0,0.0,-7.0,3.0,1.0,0.0,0.0,0,1
1899,489284.0,-2.0,6.0,2.0,5.0,0.0,0.0,0,1
1900,489285.0,5.0,14.0,4.0,8.0,0.0,1.0,0,1
1901,489286.0,6.0,-5.0,5.0,3.0,1.0,0.0,0,1
1902,489287.0,5.0,-11.0,4.0,0.0,0.0,1.0,0,1
1903,489288.0,-1.0,8.0,2.0,7.0,0.0,0.0,0,1
1904,489289.0,-7.0,-5.0,3.0,2.0,0.0,1.0,0,1
1905,489290.0,-10.0,11.0,1.0,4.0,0.0,1.0,0,1
1906,489291.0,4.0,2.0,5.0,2.0,0.0,1.0,0,1
1907,489292.0,1.0,-13.0,4.0,1.0,1.0,0.0,0,1
1908,489293.0,17.0,-2.0,9.0,2.0,1.0,0.0,0,1
1909,489294.0,5.0,3.0,4.0,4.0,0.0,0.0,0,1
1910,489295.0,12.0,2.0,5.0,4.0,1.0,0.0,0,1
1911,489296.0,10.0,2.0,8.0,4.0,0.0,1.0,0,1
1912,489297.0,-12.0,3.0,0.0,4.0,1.0,0.0,0,1
1913,489298.0,-4.0,8.0,3.0,5.0,0.0,0.0,0,1
1915,489300.0,-11.0,4.0,2.0,4.0,1.0,0.0,0,1
1916,489301.0,-13.0,-1.0,1.0,2.0,1.0,0.0,0,1
1917,489302.0,-9.0,-10.0,1.0,1.0,0.0,1.0,0,1
1918,489303.0,9.0,0.0,8.0,3.0,1.0,0.0,0,1
1919,489304.0,4.0,-1.0,3.0,2.0,0.0,1.0,0,1
1920,489305.0,6.0,2.0,4.0,3.0,1.0,0.0,0,1
1921,489306.0,5.0,2.0,4.0,4.0,0.0,0.0,0,1
1922,489307.0,8.0,-9.0,7.0,1.0,0.0,1.0,0,1
1923,489308.0,9.0,-7.0,5.0,3.0,1.0,0.0,0,1
1924,489309.0,-11.0,10.0,0.0,4.0,0.0,1.0,0,1
1925,489310.0,-8.0,-4.0,3.0,3.0,0.0,1.0,0,1
1926,489311.0,-15.0,-2.0,0.0,2.0,0.0,0.0,0,1
1927,489312.0,1.0,4.0,4.0,4.0,1.0,0.0,0,1
1928,489313.0,-2.0,-9.0,2.0,1.0,0.0,1.0,0,1
1929,489314.0,-9.0,4.0,3.0,3.0,0.0,1.0,0,1
1930,489315.0,-10.0,2.0,1.0,5.0,0.0,1.0,0,1
1931,489316.0,-9.0,-5.0,1.0,4.0,0.0,1.0,0,1
1932,489317.0,0.0,6.0,3.0,5.0,0.0,1.0,0,1
1934,489319.0,-8.0,18.0,2.0,10.0,0.0,0.0,0,1
1935,489320.0,2.0,6.0,4.0,6.0,0.0,0.0,0,1
1936,489321.0,1.0,10.0,3.0,5.0,1.0,0.0,0,1
1937,489322.0,-1.0,-16.0,2.0,0.0,0.0,1.0,0,1
1938,489323.0,18.0,8.0,10.0,4.0,0.0,1.0,0,1
1939,489324.0,6.0,2.0,4.0,3.0,1.0,0.0,0,1
1941,489326.0,8.0,-7.0,6.0,3.0,0.0,1.0,0,1
1942,489327.0,3.0,3.0,5.0,3.0,1.0,0.0,0,1
1943,489328.0,10.0,-4.0,5.0,2.0,1.0,0.0,0,1
1944,489329.0,-10.0,-8.0,1.0,1.0,0.0,1.0,0,1
1945,489330.0,-8.0,-6.0,3.0,1.0,0.0,1.0,0,1
1946,489331.0,-12.0,-10.0,1.0,1.0,1.0,0.0,0,1
1947,489332.0,3.0,5.0,6.0,5.0,1.0,0.0,0,1
1948,489062.0,15.0,2.0,9.0,2.0,0.0,0.0,0,1
1949,489063.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1
1951,489065.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1
1952,489066.0,-1.0,2.0,0.0,2.0,0.0,0.0,0,1
1953,489067.0,0.0,-5.0,1.0,0.0,0.0,0.0,0,1
1954,489068.0,0.0,-1.0,1.0,1.0,0.0,0.0,0,1
1955,489069.0,1.0,-2.0,1.0,0.0,0.0,0.0,0,1
1956,489070.0,1.0,-2.0,1.0,0.0,0.0,0.0,0,1
1957,489071.0,5.0,-2.0,2.0,0.0,0.0,0.0,0,1
1958,489333.0,11.0,2.0,5.0,5.0,0.0,0.0,0,1
1959,489334.0,4.0,2.0,4.0,6.0,0.0,0.0,0,1
1960,489335.0,-9.0,10.0,1.0,5.0,0.0,1.0,0,1
1963,489338.0,-4.0,14.0,2.0,9.0,0.0,1.0,0,1
1964,489339.0,-8.0,-7.0,2.0,3.0,0.0,0.0,0,1
1965,489340.0,-7.0,11.0,1.0,5.0,1.0,0.0,0,1
1966,489341.0,-5.0,-9.0,2.0,1.0,0.0,1.0,0,1
1967,489342.0,-2.0,-8.0,2.0,1.0,1.0,0.0,0,1
1968,489343.0,9.0,-4.0,8.0,4.0,0.0,0.0,0,1
1969,489344.0,11.0,0.0,5.0,4.0,0.0,1.0,0,1
1971,489346.0,7.0,-2.0,4.0,2.0,0.0,1.0,0,1
1972,489347.0,-7.0,1.0,1.0,6.0,0.0,0.0,0,1
1973,489348.0,-2.0,7.0,3.0,5.0,0.0,1.0,0,1
1974,489349.0,-2.0,13.0,3.0,5.0,0.0,0.0,0,1
1975,489350.0,-6.0,-9.0,3.0,1.0,1.0,0.0,0,1
1976,489351.0,-6.0,-3.0,2.0,3.0,0.0,1.0,0,1
1977,489352.0,-8.0,-3.0,1.0,2.0,0.0,0.0,0,1
1978,489353.0,10.0,-1.0,5.0,4.0,1.0,0.0,0,1
1981,489356.0,-6.0,9.0,3.0,4.0,1.0,0.0,0,1
1982,489357.0,-12.0,-6.0,1.0,1.0,0.0,1.0,0,1
1983,489358.0,-2.0,-1.0,4.0,3.0,0.0,0.0,0,1
1984,489359.0,-2.0,-10.0,2.0,1.0,0.0,0.0,0,1
1985,489360.0,-1.0,-9.0,4.0,1.0,0.0,0.0,0,1
1986,489361.0,-7.0,12.0,1.0,5.0,0.0,1.0,0,1
1987,489362.0,6.0,-2.0,7.0,4.0,1.0,0.0,0,1
1988,489363.0,14.0,13.0,6.0,5.0,0.0,0.0,0,1
1990,489365.0,7.0,-6.0,5.0,1.0,0.0,1.0,0,1
1992,489367.0,-7.0,2.0,2.0,4.0,0.0,1.0,0,1
1993,489368.0,-5.0,-9.0,3.0,1.0,0.0,1.0,0,1
1994,489369.0,-2.0,-2.0,2.0,4.0,0.0,1.0,0,1
1995,489370.0,0.0,-8.0,4.0,3.0,0.0,1.0,0,1
1996,489371.0,-12.0,10.0,1.0,8.0,0.0,1.0,0,1
1997,489372.0,6.0,9.0,7.0,4.0,0.0,0.0,0,1
1998,489373.0,10.0,8.0,8.0,6.0,0.0,0.0,0,1
1999,489374.0,13.0,-5.0,5.0,2.0,0.0,0.0,0,1
2001,489376.0,9.0,-4.0,4.0,3.0,1.0,0.0,0,1
2002,489377.0,-6.0,0.0,1.0,3.0,1.0,0.0,0,1
2003,489378.0,-9.0,-9.0,3.0,1.0,0.0,1.0,0,1
2004,489379.0,0.0,3.0,3.0,5.0,0.0,0.0,0,1
2005,489380.0,-3.0,-7.0,4.0,2.0,0.0,1.0,0,1
2006,489381.0,-14.0,2.0,0.0,3.0,0.0,1.0,0,1
2007,489382.0,-6.0,14.0,1.0,6.0,0.0,0.0,0,1
2008,489383.0,16.0,-6.0,7.0,1.0,1.0,0.0,0,1
2010,489385.0,3.0,-6.0,5.0,1.0,0.0,1.0,0,1
2011,489386.0,-8.0,-6.0,1.0,1.0,1.0,0.0,0,1
2012,489387.0,-7.0,8.0,2.0,8.0,0.0,1.0,0,1
2013,489388.0,-2.0,-7.0,4.0,4.0,0.0,0.0,0,1
2014,489389.0,1.0,15.0,3.0,6.0,0.0,1.0,0,1
2016,489391.0,-10.0,-4.0,1.0,3.0,1.0,0.0,0,1
2017,489392.0,4.0,1.0,6.0,4.0,0.0,0.0,0,1
2018,489393.0,9.0,-1.0,8.0,4.0,1.0,0.0,0,1
2019,489394.0,18.0,8.0,7.0,7.0,1.0,0.0,0,1
2021,489396.0,9.0,5.0,4.0,6.0,1.0,0.0,0,1
2022,489397.0,-10.0,-8.0,0.0,2.0,0.0,0.0,0,1
2023,489398.0,-7.0,-4.0,4.0,2.0,0.0,1.0,0,1
2024,489399.0,2.0,-7.0,4.0,2.0,0.0,0.0,0,1
2026,489401.0,-7.0,-10.0,1.0,1.0,0.0,1.0,0,1
